104	15	25	1	3.300000	20000	93475	23	1	2023
105	15	10	35	8.100000	11000	73764	11	3	2024
106	10	40	10	2.100000	17500	47389	4	9	2023
107	17	58	27	5.200000	7000	20422	22	1	2023
108	2	14	22	8.000000	11500	104905	24	1	2023
109	20	48	22	4.600000	6000	102438	2	12	2023
110	17	28	22	0.700000	9000	16675	27	10	2023
111	10	56	21	6.800000	6000	103885	24	10	2023
112	5	55	36	5.200000	4000	108808	4	1	2023
113	10	61	34	7.200000	5000	14352	2	5	2023
114	17	7	34	2.100000	0	83826	19	6	2023
115	17	18	21	9.600000	11500	42164	30	3	2023
116	13	29	29	9.800000	7500	88237	29	4	2024
117	7	30	6	2.300000	19000	61279	31	5	2023
118	15	21	24	3.900000	10500	110529	16	5	2023
119	17	70	39	9.900000	19500	98571	30	9	2023
120	9	3	9	1.900000	18500	73818	5	12	2023
121	4	66	39	5.600000	1000	92166	21	2	2023
122	12	16	34	5.800000	5500	80870	22	1	2023
123	1	36	24	4.700000	19500	90556	8	3	2024
124	12	16	39	9.100000	9500	14747	7	5	2023
125	13	2	29	6.400000	5500	25285	7	4	2023
126	15	30	18	8.400000	19500	79612	24	4	2024
127	6	23	8	8.900000	19000	130661	13	2	2023
128	1	47	1	2.300000	6500	89553	17	5	2023
129	15	60	5	1.700000	16000	96061	8	1	2024
130	19	36	34	10.000000	18500	61944	11	1	2023
131	11	44	29	5.800000	14000	111566	8	5	2024
132	12	18	39	3.200000	0	123011	22	12	2023
133	17	45	17	3.900000	15000	16258	20	12	2023
134	18	68	20	7.000000	14000	91532	11	1	2023
135	10	20	28	2.000000	8000	15926	10	9	2023
136	10	68	8	0.000000	5500	47096	25	2	2024
137	6	48	10	1.400000	18500	131061	13	2	2024
138	2	59	12	4.300000	13000	42590	10	1	2024
139	9	6	1	0.800000	9000	89102	2	5	2024
140	14	50	9	3.100000	19000	138636	1	4	2023
141	2	43	37	3.000000	18000	28475	20	9	2023
142	17	38	8	9.300000	9500	19482	14	2	2023
143	15	31	35	2.500000	19500	97669	14	11	2023
144	10	13	12	4.900000	6500	122713	6	5	2024
145	11	1	39	8.300000	0	125929	17	3	2023
146	9	47	12	3.300000	10000	99503	29	8	2023
147	11	62	27	2.100000	0	60073	6	1	2024
148	6	8	20	7.800000	3000	119573	3	1	2023
149	18	70	15	0.900000	5500	87091	3	1	2024
150	7	61	16	3.100000	8000	101591	27	5	2023
151	6	18	16	3.500000	9000	110351	23	8	2023
152	10	3	33	2.000000	19000	44606	17	12	2023
153	4	58	26	9.800000	19500	61118	10	9	2023
154	8	8	11	1.000000	14000	35407	23	4	2024
155	11	35	31	1.500000	9000	41086	29	11	2023
156	8	2	20	6.700000	3000	75879	16	5	2024
157	9	51	30	3.600000	19000	56712	24	9	2023
158	2	55	33	0.300000	3000	130757	18	12	2023
159	13	25	35	3.100000	5000	73974	7	12	2023
160	10	24	34	8.200000	20000	126268	13	4	2024
161	12	37	25	6.800000	14000	58834	30	6	2023
162	6	20	36	3.800000	12000	17855	10	12	2023
163	18	50	9	2.700000	0	115004	12	4	2023
164	15	7	30	7.000000	17500	55981	29	3	2024
165	18	59	9	7.100000	3000	80301	25	2	2024
166	6	35	3	1.200000	5500	45824	19	5	2024
167	1	34	38	1.400000	8000	42778	27	8	2023
168	11	5	23	2.300000	18000	113672	7	6	2023
169	20	61	38	3.700000	19000	112909	5	10	2023
170	14	1	23	0.800000	1000	77825	10	3	2024
171	16	53	19	1.000000	10000	89405	23	4	2024
172	11	57	39	7.200000	18000	79261	8	4	2023
173	15	59	15	3.600000	5000	117497	7	1	2023
174	5	49	33	6.600000	12500	72723	24	7	2023
175	20	60	26	8.000000	7500	97668	30	9	2023
176	20	32	26	3.000000	0	90376	8	7	2023
177	11	31	19	3.000000	5000	110320	12	8	2023
178	19	62	6	9.100000	17500	65453	25	1	2024
179	5	33	30	4.500000	15500	32722	30	4	2023
180	3	55	25	6.100000	19000	41287	10	4	2024
181	2	41	39	3.300000	19500	55033	6	5	2023
182	4	53	1	6.100000	6500	26121	21	2	2023
183	6	64	40	8.600000	14000	118007	6	12	2023
184	10	68	1	0.300000	20000	88878	4	5	2023
185	18	13	27	2.400000	7000	22627	5	12	2023
186	1	37	24	1.900000	6000	31168	18	4	2024
187	16	39	20	6.300000	11500	117692	13	12	2023
188	4	1	23	3.000000	7000	102982	7	3	2024
189	9	53	12	5.400000	10200	19116	21	1	2023
190	10	13	7	0.800000	11500	128916	11	4	2024
191	10	50	18	9.400000	8500	64484	2	9	2023
192	20	14	30	6.200000	9000	68372	14	11	2023
193	2	1	25	2.700000	4000	123239	3	9	2023
194	7	42	5	4.400000	8000	99445	9	8	2023
195	12	23	12	0.800000	18500	121184	5	5	2023
196	7	19	37	2.800000	18000	86359	31	5	2023
197	3	41	31	5.900000	5500	30137	22	3	2024
198	11	14	25	6.600000	17500	23226	7	4	2023
199	13	61	20	8.800000	12000	32417	24	12	2023
200	16	3	12	3.100000	12500	18663	10	5	2023
201	11	30	3	7.900000	8500	22287	7	4	2024
202	7	59	8	8.500000	5000	122908	4	5	2024
203	7	59	36	1.500000	10200	22006	16	7	2023
204	17	12	8	2.800000	0	92921	11	1	2024
205	4	21	13	9.800000	20000	51443	1	2	2024
206	11	9	24	2.500000	11000	25328	26	2	2023
207	8	70	17	1.600000	6000	95296	5	5	2024
208	9	50	36	7.600000	19500	55657	13	10	2023
209	20	41	8	3.900000	4000	136009	30	8	2023
210	14	53	29	9.000000	12000	128434	22	1	2023
211	10	21	7	0.400000	10000	81175	27	3	2024
212	20	8	5	3.800000	13000	129721	7	10	2023
213	2	32	23	4.000000	20000	109031	28	3	2024
214	4	68	16	2.200000	19000	135167	21	11	2023
215	8	67	19	8.600000	4000	28035	20	10	2023
216	10	22	40	9.200000	4000	17814	21	12	2023
217	20	59	38	2.200000	6500	44461	16	1	2023
218	10	39	31	3.300000	1000	31299	8	3	2024
219	8	23	10	3.800000	2000	31904	8	9	2023
220	14	10	24	2.900000	14000	67890	3	12	2023
221	18	56	22	4.400000	10000	88083	19	4	2024
222	19	58	16	7.800000	1000	40877	12	3	2023
223	6	38	9	6.100000	13000	82275	26	1	2023
224	7	61	7	9.800000	14000	132476	28	1	2023
225	16	11	17	6.100000	9500	16158	10	1	2023
226	9	33	15	1.000000	17500	75350	26	1	2024
227	4	21	6	5.000000	20000	113257	7	6	2023
228	4	8	2	5.200000	12000	74253	17	4	2023
229	15	2	32	3.500000	0	86046	13	4	2023
230	4	37	39	9.400000	10200	28977	4	5	2024
231	3	44	7	4.000000	7000	99424	12	2	2023
232	5	46	38	3.200000	11500	112892	31	8	2023
233	14	56	16	8.200000	12000	88365	6	2	2024
234	5	17	29	3.600000	6500	104294	3	3	2023
235	2	12	28	1.200000	16000	71489	26	7	2023
236	4	27	17	4.700000	11500	61696	23	10	2023
237	3	25	24	7.600000	19500	85875	29	11	2023
238	10	32	38	6.600000	18500	89749	20	6	2023
239	17	23	26	0.200000	14000	41060	29	5	2023
240	10	67	2	2.000000	17500	64499	26	11	2023
241	11	35	25	6.900000	16000	97915	6	4	2024
242	4	60	35	6.800000	3000	41355	15	9	2023
243	18	27	36	8.200000	17500	50622	23	12	2023
244	13	3	34	0.100000	15000	46467	11	11	2023
245	20	48	40	9.500000	9000	31757	3	9	2023
246	14	16	26	6.600000	5500	12013	10	1	2023
247	19	30	12	3.100000	6000	62704	18	5	2023
248	19	6	7	4.600000	11000	50351	19	2	2024
249	11	10	37	8.600000	13000	116533	10	5	2023
250	13	22	19	8.700000	0	127555	14	9	2023
251	14	38	35	5.700000	0	31426	23	2	2024
252	12	21	17	8.500000	0	78858	29	5	2024
253	5	6	8	5.700000	0	26646	15	10	2023
254	12	37	20	2.500000	6500	135567	3	1	2023
255	19	66	28	1.600000	12000	69063	2	3	2024
256	19	44	32	5.700000	16000	51703	15	12	2023
257	20	27	35	7.300000	5000	55359	12	4	2023
258	5	20	9	2.300000	18000	113996	18	1	2023
259	2	46	37	1.200000	9500	32848	14	4	2024
260	13	40	33	1.600000	3000	66097	22	4	2024
261	3	34	18	2.700000	20000	95140	27	5	2024
262	3	66	40	4.300000	18500	33451	31	5	2023
263	1	6	40	5.400000	7500	127907	11	2	2023
264	3	70	33	8.700000	2000	24139	30	8	2023
265	1	51	17	5.000000	10500	32342	27	1	2023
266	18	46	2	1.900000	9000	121956	28	4	2024
267	9	35	32	8.200000	2000	133848	30	9	2023
268	11	4	14	8.700000	8000	85416	25	3	2024
269	1	56	21	4.300000	9000	44200	28	5	2023
270	4	57	18	9.700000	10000	130629	7	5	2023
271	19	46	29	1.500000	8000	37577	20	2	2023
272	6	33	10	5.200000	10200	91140	14	2	2024
273	18	18	10	5.800000	7000	134179	10	5	2023
274	2	7	27	2.600000	6500	20480	30	6	2023
275	15	67	39	8.300000	17500	134954	26	12	2023
276	5	31	21	2.400000	10200	38987	16	2	2023
277	4	11	26	6.200000	20000	126559	3	8	2023
278	14	17	35	7.700000	7000	124298	1	2	2023
279	10	48	39	3.900000	10200	26641	15	4	2023
280	13	66	24	5.200000	15500	108871	21	5	2023
281	9	4	18	7.200000	18000	34450	23	2	2023
282	9	44	3	9.300000	4000	82880	29	6	2023
283	12	55	8	9.800000	8000	44203	27	6	2023
284	2	37	21	7.400000	10500	31891	24	6	2023
285	8	20	15	8.000000	4000	101062	23	12	2023
286	16	15	30	6.800000	3000	65196	23	2	2023
287	7	41	29	6.500000	8000	120503	20	5	2023
288	5	5	37	3.500000	2000	118371	7	3	2023
289	10	63	30	1.000000	3000	137849	15	2	2024
290	17	25	4	9.400000	0	30533	19	1	2024
291	3	14	24	3.700000	1000	43154	19	1	2024
292	17	48	9	0.500000	16000	108241	29	6	2023
293	11	6	19	10.000000	8500	106634	18	1	2024
294	1	63	8	7.200000	4000	11413	28	2	2024
295	12	46	10	6.100000	10200	90780	17	8	2023
296	14	33	40	0.900000	5000	44851	20	3	2024
297	16	14	20	7.900000	1000	13663	27	10	2023
298	11	57	31	1.200000	15500	124672	23	3	2023
299	9	64	22	2.900000	15000	95519	20	4	2024
300	11	27	2	3.200000	10500	104345	10	4	2023
301	14	4	35	1.700000	20000	48691	8	7	2023
302	2	43	13	1.200000	20000	62098	2	1	2023
303	16	65	17	6.400000	4000	97509	7	8	2023
304	19	15	34	3.300000	8000	54918	8	2	2024
305	1	62	18	7.200000	14000	41591	30	3	2023
306	12	2	23	8.200000	5500	24003	19	11	2023
307	15	49	3	6.000000	9000	122564	11	5	2023
308	17	37	13	6.800000	8000	50634	13	4	2023
309	5	47	15	8.300000	11000	34095	15	2	2023
310	8	57	13	8.400000	19000	113138	11	9	2023
311	6	30	19	7.900000	9000	17255	20	8	2023
312	4	5	5	7.100000	15000	124302	17	12	2023
313	11	53	15	7.300000	12500	62941	1	10	2023
314	8	56	11	5.800000	16000	60013	27	2	2024
315	7	31	39	2.900000	18000	40210	4	4	2023
316	16	64	24	1.600000	12000	98931	26	10	2023
317	17	51	8	2.100000	5000	136837	16	4	2024
318	18	26	26	0.700000	0	87125	7	5	2023
319	8	43	23	3.000000	6500	115023	16	2	2024
320	17	63	24	1.000000	19500	132270	8	1	2024
321	16	5	5	3.600000	18500	96715	10	10	2023
322	18	55	21	6.600000	13000	107353	22	8	2023
323	2	13	17	5.800000	18000	59566	19	1	2023
324	14	62	7	2.700000	8000	81213	2	11	2023
325	13	70	32	3.500000	17500	96678	6	3	2024
326	20	58	19	1.900000	8000	10788	11	11	2023
327	4	15	33	5.800000	15500	58394	30	4	2023
328	18	60	28	9.000000	9500	60983	5	8	2023
329	15	40	29	5.000000	16000	107213	9	3	2024
330	2	25	10	1.800000	1000	88077	31	8	2023
331	4	70	36	4.800000	8500	20431	30	7	2023
332	2	3	36	5.700000	9000	112446	12	4	2023
333	14	5	20	9.400000	16000	35569	22	8	2023
334	14	9	6	3.600000	18500	74687	13	3	2023
335	7	29	24	5.000000	4000	32527	28	5	2024
336	10	33	8	9.800000	13000	46037	28	3	2023
337	4	14	38	0.000000	8000	84971	14	3	2024
338	14	34	5	5.900000	19000	70181	16	1	2024
339	15	28	20	5.200000	18000	31378	8	5	2024
340	2	37	27	3.900000	18000	122851	8	1	2023
341	1	31	30	8.100000	9000	133078	12	10	2023
342	20	57	16	8.000000	20000	14717	27	8	2023
343	18	60	28	1.000000	7500	95319	11	5	2024
344	3	32	24	7.700000	12000	133088	29	3	2023
345	2	44	11	10.000000	11500	85530	22	2	2024
346	15	51	35	3.500000	3000	100989	13	2	2024
347	10	59	11	3.300000	9500	102180	1	2	2023
348	20	39	27	1.800000	20000	126988	24	6	2023
349	10	29	31	1.000000	7000	139621	6	8	2023
350	2	37	16	9.100000	19000	121807	5	11	2023
351	17	62	2	4.300000	5000	77843	14	7	2023
352	1	39	9	8.900000	18000	29507	1	11	2023
353	15	38	20	7.300000	0	128361	10	1	2023
354	12	41	13	3.300000	8500	55085	26	1	2024
355	12	59	7	1.800000	9500	39973	27	4	2023
356	5	10	11	7.800000	18000	102516	11	9	2023
357	14	6	8	5.000000	17500	32093	10	6	2023
358	5	52	26	9.500000	9500	30570	1	12	2023
359	20	37	11	4.100000	3000	25261	13	2	2024
360	17	28	13	0.100000	14000	68093	10	5	2024
361	20	2	28	8.700000	8500	40760	13	4	2024
362	18	21	21	4.400000	7000	86745	2	6	2023
363	17	53	6	3.100000	9000	16715	18	1	2023
364	13	46	13	2.300000	8500	13642	2	3	2024
365	12	56	12	5.000000	1000	82702	10	2	2024
366	17	61	25	8.300000	15000	139851	11	3	2023
367	9	33	24	1.900000	8500	39630	6	9	2023
368	8	63	22	7.600000	20000	36223	3	5	2023
369	6	44	29	7.500000	17500	119072	12	9	2023
370	5	9	40	5.200000	8500	47209	28	1	2023
371	16	46	29	5.100000	10500	15230	15	4	2023
372	5	26	35	8.600000	10500	136945	14	7	2023
373	6	4	26	7.200000	12500	91771	16	1	2023
374	9	44	21	1.000000	5000	138947	13	4	2024
375	2	58	2	2.800000	7500	40883	21	1	2023
376	2	59	14	1.600000	14000	91327	17	6	2023
377	3	43	35	8.300000	7500	114870	7	1	2023
378	4	36	30	2.500000	0	34685	22	2	2023
379	13	30	40	7.500000	17500	117608	1	2	2024
380	17	6	4	8.700000	8500	29589	26	5	2023
381	20	12	7	3.800000	7000	38324	15	1	2024
382	3	63	13	5.600000	19000	40898	13	3	2023
383	20	57	4	4.300000	11500	65338	16	3	2024
384	1	49	28	3.900000	17500	84741	14	9	2023
385	3	12	34	5.700000	10200	78001	29	10	2023
386	16	31	1	7.700000	4000	45207	19	7	2023
387	7	6	18	8.700000	15500	91862	19	8	2023
388	15	48	2	2.800000	10000	38689	4	4	2023
389	14	40	35	1.200000	12000	77668	14	3	2023
390	6	47	7	3.300000	5500	70288	9	12	2023
391	5	33	19	4.200000	6500	15643	6	1	2024
392	11	52	27	2.400000	18000	78034	29	4	2024
393	15	14	24	2.800000	5000	35129	8	7	2023
394	17	25	32	2.500000	12000	79775	21	2	2024
395	12	55	30	9.900000	1000	59444	31	12	2023
396	7	38	10	5.000000	3000	78957	20	6	2023
397	7	29	16	9.900000	10500	63248	9	6	2023
398	20	32	3	7.100000	6000	68396	24	4	2023
399	2	52	5	8.300000	6000	126476	3	4	2024
400	19	13	4	6.100000	5000	119038	18	3	2023
401	16	7	15	7.400000	16000	114203	3	4	2024
402	15	36	6	7.600000	19000	117758	2	4	2023
403	16	46	9	2.600000	15500	133317	23	12	2023
404	12	16	17	0.000000	17500	33013	8	2	2023
405	14	18	9	4.200000	12500	96306	16	12	2023
406	14	4	12	0.800000	15000	59697	30	3	2023
407	10	7	25	2.700000	11500	38411	16	12	2023
408	2	45	27	9.400000	13000	43469	4	9	2023
409	16	66	24	9.900000	15500	85438	1	11	2023
410	12	64	11	1.300000	10200	109231	18	11	2023
411	14	20	3	4.900000	11500	54852	21	7	2023
412	20	52	35	8.100000	12000	103273	31	1	2023
413	13	14	38	6.400000	10200	15546	29	6	2023
414	14	56	5	3.600000	11000	15528	13	2	2023
415	2	17	22	3.700000	5000	11291	21	8	2023
416	15	48	5	4.900000	4000	116654	12	12	2023
417	2	35	33	0.200000	15000	107303	20	1	2024
418	2	58	1	4.800000	17500	11580	11	3	2024
419	9	48	3	7.400000	19000	136668	3	11	2023
420	17	61	37	4.200000	6000	59484	28	1	2024
421	20	18	34	6.400000	8500	12707	21	1	2024
422	13	4	11	2.700000	5500	39375	1	9	2023
423	10	21	34	8.700000	6000	22853	16	5	2023
424	19	69	38	6.300000	16000	109763	7	11	2023
425	18	15	13	8.200000	18500	85273	20	1	2023
426	17	54	40	8.700000	1000	82218	22	4	2024
427	1	54	10	3.800000	2000	116959	23	9	2023
428	2	37	36	7.300000	9000	10571	25	4	2024
429	2	23	6	7.500000	12000	66057	14	11	2023
430	18	64	20	5.000000	14000	38560	31	8	2023
431	5	48	16	4.800000	8000	19007	26	1	2024
432	8	27	9	1.200000	7000	38280	22	6	2023
433	18	47	25	9.400000	5500	63818	6	1	2023
434	17	21	20	8.200000	5500	106504	17	2	2024
435	16	39	36	0.300000	19500	90121	15	4	2023
436	16	50	2	5.800000	7000	139460	25	6	2023
437	1	28	5	3.800000	13000	139971	14	9	2023
438	19	45	39	0.300000	17500	125678	8	5	2024
439	19	13	24	9.500000	15500	123903	1	4	2024
440	20	6	15	1.600000	9500	100542	30	11	2023
441	18	61	7	1.600000	12500	107117	29	12	2023
442	12	27	4	4.700000	2000	88223	25	4	2024
443	11	68	39	9.200000	9500	17364	7	6	2023
444	13	43	22	2.100000	8000	56719	15	10	2023
445	13	62	33	4.300000	9500	124962	8	3	2023
446	16	4	23	8.400000	10000	124961	5	2	2024
447	14	39	19	4.500000	13000	83278	24	4	2024
448	4	19	15	2.300000	8000	115478	11	5	2024
449	12	12	9	6.900000	15500	103227	10	1	2024
450	20	60	16	8.200000	10500	106746	2	4	2023
451	19	64	4	4.600000	16000	130706	5	2	2023
452	3	69	17	3.000000	14000	33248	16	2	2024
453	17	69	14	5.400000	7000	70004	25	3	2023
454	5	8	8	7.500000	10200	77146	25	5	2024
455	1	48	23	3.600000	19000	74630	17	4	2023
456	8	66	39	0.600000	7500	39467	22	2	2024
457	14	25	40	4.200000	10500	78289	5	4	2024
458	3	62	5	0.800000	10000	91061	6	10	2023
459	19	45	13	1.900000	10500	125170	4	2	2023
460	5	17	32	2.100000	19000	134057	18	5	2024
461	17	44	9	7.000000	6500	120528	20	12	2023
462	15	19	40	6.300000	10200	25300	11	10	2023
463	14	55	32	1.800000	9500	112051	4	10	2023
464	16	65	13	6.700000	16000	92675	28	2	2024
465	17	60	3	2.900000	12000	18553	16	9	2023
466	5	1	14	2.000000	10500	118441	1	8	2023
467	8	68	18	6.900000	9000	103958	6	4	2023
468	17	66	16	7.400000	15500	79839	20	5	2024
469	16	20	39	7.500000	6000	42240	16	1	2023
470	15	39	9	5.400000	5000	27664	2	1	2023
471	14	51	34	7.400000	6000	66871	9	1	2023
472	10	13	37	2.400000	9000	94292	8	4	2023
473	7	44	23	4.300000	3000	111826	12	8	2023
474	4	21	3	4.400000	19500	43336	1	1	2024
475	15	39	2	2.300000	9500	130254	11	2	2023
476	13	56	25	5.800000	11000	121668	26	5	2024
477	12	66	35	5.900000	14000	139264	19	1	2024
478	17	34	15	3.200000	8500	69713	8	4	2023
479	5	2	30	7.300000	11000	111355	13	5	2023
480	13	27	18	4.000000	12000	76856	14	11	2023
481	3	50	30	0.200000	3000	39917	28	12	2023
482	20	10	9	5.300000	19000	137564	26	5	2024
483	10	11	28	6.100000	4000	103527	26	12	2023
484	16	10	26	2.000000	20000	86686	10	12	2023
485	12	54	2	5.100000	10000	29832	19	9	2023
486	13	32	26	9.200000	20000	17040	28	5	2024
487	17	69	27	8.900000	9000	17099	7	4	2024
488	9	6	13	5.400000	14000	121204	26	3	2023
489	8	68	36	1.300000	2000	103463	1	11	2023
490	18	18	26	2.900000	6500	120783	22	9	2023
491	12	31	7	2.100000	10000	134495	3	1	2024
492	1	7	12	9.700000	5500	49647	13	5	2023
493	11	25	11	8.700000	2000	71991	10	1	2024
494	5	56	37	0.500000	18500	80470	1	7	2023
495	11	23	30	2.800000	10200	34024	8	6	2023
496	14	61	1	8.200000	18000	85068	1	5	2024
497	7	13	21	1.400000	11000	63451	11	5	2024
498	13	17	32	2.900000	14000	37737	12	5	2023
499	9	58	37	5.700000	9000	50614	31	5	2023
500	15	57	32	7.700000	10000	106965	28	5	2024
501	10	21	17	3.400000	12000	57420	21	5	2024
502	3	45	32	5.700000	3000	122938	23	3	2023
503	5	7	14	7.800000	10500	28933	28	5	2023
504	10	57	23	2.100000	15500	87004	29	5	2023
505	10	34	2	7.400000	19000	45049	19	9	2023
506	5	42	10	1.700000	12000	74138	8	5	2023
507	7	40	28	2.400000	10200	76404	4	6	2023
508	14	68	21	1.800000	18000	41887	15	2	2023
509	19	23	34	5.200000	20000	33770	15	3	2023
510	10	56	37	7.400000	20000	86797	19	4	2023
511	11	8	18	6.000000	8500	116314	13	5	2023
512	9	19	37	9.200000	5000	40594	12	2	2023
513	10	9	33	4.300000	8500	56773	12	3	2024
514	4	15	29	0.100000	16000	135285	22	12	2023
515	8	47	5	6.500000	15000	20479	14	10	2023
516	8	14	21	5.400000	5000	92912	13	9	2023
517	16	6	17	5.400000	9000	50406	15	7	2023
518	12	45	13	1.000000	10200	132632	18	11	2023
519	11	30	32	9.000000	16000	28425	12	4	2023
520	14	17	5	8.500000	10000	74036	26	9	2023
521	19	14	3	0.700000	18000	49915	10	6	2023
522	9	4	20	8.200000	10500	14912	7	2	2024
523	20	59	21	0.300000	18500	96460	21	1	2023
524	12	5	28	2.200000	18500	127423	15	8	2023
525	7	30	32	9.300000	10500	119750	13	6	2023
526	20	11	35	0.800000	8500	60353	29	2	2024
527	9	13	17	1.900000	10500	18782	7	4	2023
528	19	3	9	8.300000	6000	88507	15	10	2023
529	5	15	9	1.300000	15500	66493	29	10	2023
530	3	38	4	8.100000	10500	133599	11	10	2023
531	8	9	38	9.400000	9000	95348	21	9	2023
532	8	64	39	7.600000	20000	70651	10	4	2023
533	13	60	34	6.100000	7000	20985	22	7	2023
534	20	63	6	3.400000	14000	29797	26	3	2023
535	14	20	22	1.200000	10000	31226	31	1	2024
536	16	45	30	1.300000	11000	89815	1	12	2023
537	4	52	1	9.100000	8500	125266	13	3	2023
538	11	44	4	7.600000	13000	117445	8	3	2023
539	7	46	22	3.400000	11500	118184	8	4	2023
