	
78	9	36	787	50875.574219	5.730567	9.902118	13	11	2024
79	8	19	442	9498.642578	3.187887	15.443898	6	2	2024
80	1	17	316	18583.148438	5.822489	10.995291	18	3	2024
81	5	8	811	19197.943359	4.200675	12.692746	24	7	2025
82	14	36	635	19414.929688	3.838115	5.823976	6	7	2024
83	7	20	210	13597.278320	4.056749	3.746946	21	9	2025
84	12	1	429	53192.507812	5.214561	4.758132	1	5	2024
85	15	30	631	13435.743164	5.095355	8.221061	9	3	2024
86	4	22	993	39380.105469	5.950667	0.105466	1	10	2024
87	14	23	271	55892.789062	1.753395	16.469051	26	9	2025
88	2	34	635	36511.062500	5.212729	13.807783	11	4	2025
89	3	40	642	40725.421875	2.002976	11.278302	28	3	2025
90	8	19	242	60032.414062	1.629429	7.051366	10	9	2025
91	11	31	562	51061.218750	4.582461	12.128547	18	1	2024
92	11	24	810	12628.070312	4.640690	11.360897	19	4	2025
93	4	20	1064	58448.406250	4.958022	8.335844	4	11	2024
94	3	31	1167	61112.523438	1.289575	14.595474	11	3	2024
95	3	9	964	40764.000000	4.150685	13.555745	23	2	2025
96	1	21	584	32564.318359	4.162588	17.771143	3	1	2024
97	13	29	1184	40163.671875	0.669561	15.375878	7	2	2024
98	9	1	154	21842.767578	3.508881	8.583023	28	9	2025
99	8	10	527	66640.859375	3.553194	14.003946	24	7	2024
100	7	32	1027	61348.796875	5.708777	4.260738	13	3	2024
101	8	16	1059	6682.638184	4.690496	4.074291	26	9	2024
102	7	31	1269	54282.265625	2.896741	11.389441	28	4	2024
103	11	33	1301	32983.828125	5.914411	19.028290	27	7	2024
104	10	15	644	58043.367188	2.490234	9.687127	22	5	2024
105	5	23	1382	30763.330078	5.596164	6.979095	18	8	2025
106	11	15	248	17143.804688	2.333857	17.352093	21	6	2024
107	14	21	1240	50342.753906	1.347072	4.601443	11	11	2024
108	8	14	131	38654.410156	2.916150	19.477100	21	3	2025
109	11	3	924	15451.308594	2.739448	8.013965	8	10	2024
110	14	16	826	19757.285156	2.395199	15.921250	12	12	2024
111	2	9	585	52867.031250	5.392728	19.706057	16	4	2025
112	6	16	646	50313.824219	2.725349	1.623154	28	1	2024
113	10	32	1319	33610.675781	6.141652	10.730501	25	11	2024
114	8	9	1123	26324.746094	3.768898	4.903888	8	1	2024
115	6	37	1165	49626.695312	1.003006	14.862087	28	7	2024
116	6	21	654	24641.894531	2.646611	7.092663	22	8	2024
117	3	20	1376	1638.905029	2.081896	10.047267	15	8	2024
118	12	18	632	49134.863281	1.484405	5.607769	7	11	2024
119	10	7	893	39765.859375	5.129597	2.944679	19	2	2024
120	7	4	737	70725.031250	3.897076	13.112403	13	7	2024
121	10	17	69	27952.146484	4.949599	1.185885	2	6	2025
122	3	10	1175	9874.751953	0.761299	2.158202	21	4	2024
123	13	35	548	3676.168213	3.978561	14.345867	28	8	2024
124	12	12	134	69555.710938	0.834361	13.703931	14	7	2025
125	11	20	1026	51213.109375	0.919874	10.261043	26	7	2025
126	7	17	340	46709.433594	3.291528	15.799787	5	5	2025
127	15	40	206	27055.269531	1.998215	15.018168	23	5	2025
128	7	37	1301	78413.585938	5.073381	16.036640	11	6	2025
129	13	38	1123	29878.505859	6.017319	1.612830	23	9	2024
130	14	15	1324	30285.958984	5.768289	17.550686	9	10	2024
131	6	4	991	22074.220703	0.657842	5.683077	5	12	2024
132	6	4	829	12030.152344	6.378780	9.144792	22	10	2024
133	6	18	409	9088.778320	2.126392	4.557109	22	7	2025
134	13	27	1057	14298.868164	1.472320	9.421123	13	8	2024
135	12	10	361	50470.535156	2.083178	13.027987	28	4	2024
136	1	38	83	29984.587891	0.649968	1.405127	23	1	2025
137	9	14	1106	62397.566406	3.516755	16.130774	22	4	2025
138	15	16	822	67817.406250	2.731941	17.369097	25	5	2024
139	13	1	642	1824.549072	3.609226	12.058706	28	1	2024
140	15	4	1264	18211.859375	2.306757	14.207397	8	10	2024
141	14	38	310	66411.812500	5.439970	2.608832	17	2	2024
142	9	21	1284	29958.066406	3.063189	7.796545	1	7	2025
143	10	15	541	26826.228516	6.313776	7.862742	25	9	2024
144	5	32	43	68056.093750	3.389676	8.813196	4	10	2024
145	9	22	1350	16868.953125	1.364833	14.083505	18	5	2024
146	9	4	860	4143.894531	4.808603	8.070446	18	7	2025
147	15	23	607	4770.745117	3.593295	17.431650	8	12	2024
148	4	38	1264	24735.923828	0.688788	11.945137	13	5	2024
149	12	40	1168	54159.308594	6.410825	18.455589	14	11	2024
150	5	13	215	78548.601562	1.083026	5.064220	21	11	2024
151	15	23	245	77128.539062	2.846019	0.687277	5	3	2024
152	10	7	936	8681.326172	5.211631	19.090845	21	6	2024
153	4	14	73	37832.269531	3.543672	6.454371	26	6	2025
154	15	28	779	10875.301758	1.842387	1.696033	28	6	2024
155	3	38	844	52384.839844	4.320612	18.695480	28	12	2024
156	6	25	338	60594.164062	5.302454	0.766836	1	2	2024
157	8	9	321	50154.699219	2.095447	13.830253	17	7	2024
158	15	16	696	50205.328125	4.884228	4.481194	7	1	2025
159	4	13	977	30030.396484	2.196890	11.469607	7	3	2024
160	6	27	1049	23663.044922	1.729041	8.638896	14	6	2024
161	11	9	149	9182.805664	5.170797	15.317576	21	6	2024
162	4	5	1163	78948.820312	1.594455	3.658278	4	10	2024
163	1	19	906	48905.816406	3.959517	10.678270	7	7	2025
164	4	40	1326	25869.074219	2.044908	10.218531	12	8	2025
165	10	14	168	8449.873047	3.502472	13.136087	22	8	2024
166	5	4	280	64671.105469	2.254387	17.409180	12	5	2025
167	14	14	35	1699.179077	1.125690	0.548808	28	4	2025
168	8	9	912	68716.695312	2.540590	6.255779	9	4	2025
169	12	15	172	37750.296875	2.319575	15.921857	9	8	2025
170	15	40	934	31889.248047	2.717292	3.031526	3	11	2024
171	8	32	1045	69910.125000	1.393582	3.475475	4	8	2025
172	3	8	482	33359.933594	1.099506	19.745533	2	3	2025
173	9	26	440	70076.484375	0.787851	11.945745	7	2	2025
174	8	28	1287	15494.705078	3.268456	5.092764	22	5	2024
175	1	15	396	77020.054688	1.267601	1.637730	2	6	2024
176	8	33	364	32520.921875	3.267174	13.145199	20	9	2025
177	3	4	921	38232.492188	2.589480	10.619968	15	6	2025
178	7	36	590	22983.154297	1.482757	5.117056	25	7	2025
179	6	33	480	68183.875000	3.230369	12.422489	26	3	2024
180	5	4	710	49057.707031	4.847972	19.251783	12	5	2024
181	8	10	1381	54166.542969	1.199667	17.350271	8	5	2025
182	14	33	1037	72125.796875	3.889386	2.026414	4	11	2024
183	7	6	927	40199.835938	4.516724	8.564803	17	1	2025
184	1	40	921	53655.414062	3.342067	5.015635	7	8	2025
185	10	8	1286	78522.078125	6.426573	15.730552	7	2	2024
186	13	33	974	15260.841797	2.258049	6.806616	7	3	2025
187	1	39	1353	24039.156250	1.558199	0.802060	2	8	2024
188	15	26	871	16507.308594	3.534883	12.443138	28	8	2025
189	5	25	60	25473.677734	1.774087	1.238722	27	12	2024
190	11	21	1177	6846.583496	1.319788	3.002374	10	8	2024
191	14	22	763	23747.429688	3.157491	13.751302	6	4	2025
192	13	38	924	57389.992188	3.550264	16.269852	13	1	2025
193	14	15	1078	63381.234375	1.193075	1.136692	22	2	2025
194	14	36	1006	61418.714844	1.732337	14.222580	1	5	2025
195	4	39	1223	65958.554688	6.454588	14.097473	16	6	2024
196	8	20	1246	70062.015625	4.682623	2.753981	6	1	2025
197	1	4	826	42237.097656	4.780404	5.318686	6	7	2024
198	2	1	508	32636.646484	1.104816	11.852217	28	1	2024
199	1	22	1308	21816.248047	0.749580	19.327091	22	8	2024
200	4	7	242	13363.415039	1.316858	7.774075	26	10	2024
201	3	8	1331	20523.972656	3.989547	1.526591	15	7	2025
202	8	32	186	40573.531250	0.893689	3.155418	4	6	2025
203	7	9	113	8623.462891	1.243614	8.269647	6	6	2025
204	7	2	463	46974.640625	6.253899	1.668096	23	10	2024
205	2	29	818	32438.949219	3.916486	19.771648	2	4	2024
206	12	14	996	70860.046875	3.982040	13.072927	3	10	2024
207	8	9	1208	5920.773926	3.759377	0.987292	10	12	2024
208	3	36	544	45142.308594	1.746620	15.722050	2	1	2025
209	11	24	1224	41055.730469	3.222312	1.267873	28	9	2025
210	9	17	9	36916.105469	2.755013	1.382656	28	5	2024
211	15	11	1273	46352.609375	0.504395	8.886075	28	2	2025
212	3	30	797	36407.390625	3.567293	19.621641	1	2	2024
213	15	34	786	35438.183594	1.253685	13.645020	15	5	2024
214	2	13	700	55846.976562	2.483825	5.643601	3	5	2024
215	15	5	76	11046.479492	1.942549	3.679534	7	3	2024
216	15	2	1090	75631.335938	2.412229	4.484231	1	12	2024
217	4	7	1277	32272.589844	2.926588	10.817954	10	3	2025
218	4	33	664	17223.365234	1.830851	14.278454	1	4	2024
219	13	14	866	73849.632812	0.828501	4.077328	13	1	2024
220	3	29	643	69280.867188	5.960372	19.595526	25	10	2024
221	9	36	1244	18968.902344	0.932875	17.490561	9	7	2024
222	4	33	928	12358.042969	5.288721	19.424261	18	2	2025
223	11	5	254	34109.746094	3.477935	10.934560	2	9	2024
224	8	15	767	35382.734375	5.894818	0.542735	1	4	2025
225	2	40	376	72875.609375	1.835063	16.278961	24	1	2025
226	11	13	1142	71262.671875	1.364101	12.605292	5	1	2024
227	7	14	872	4389.812988	4.327204	9.133861	7	2	2024
228	11	18	1275	55012.785156	3.204001	12.497190	27	7	2024
229	5	19	263	61524.796875	3.608860	19.425476	28	3	2025
230	1	1	403	63916.472656	5.323145	14.647703	10	8	2024
231	12	17	530	60813.562500	4.849803	5.731056	9	4	2024
232	7	1	361	1776.329834	6.071337	10.016294	28	11	2024
233	8	35	640	27525.406250	3.198874	1.082034	26	10	2024
234	11	30	720	30044.861328	4.303034	2.402344	17	5	2024
235	10	21	263	58351.972656	0.890393	4.242518	11	3	2024
236	4	19	1385	44144.171875	1.666784	15.727515	17	3	2024
237	5	39	45	31098.453125	1.646641	12.944782	1	7	2025
238	5	25	243	56006.101562	5.612827	2.794064	15	2	2024
239	1	11	1064	62865.292969	3.480133	4.000805	20	2	2025
240	8	9	496	32067.660156	2.154775	18.269142	28	7	2025
241	15	12	953	79783.015625	1.357509	19.914976	23	4	2025
242	6	11	565	41988.769531	2.026047	17.754137	6	11	2024
243	7	30	88	74114.843750	5.193686	4.058501	9	2	2024
244	5	28	263	26806.941406	4.228507	14.235334	8	6	2025
245	4	7	837	24340.527344	5.065874	17.363024	7	2	2024
246	7	9	938	58163.914062	0.884533	10.759651	15	6	2025
247	2	10	258	44582.960938	5.112568	1.068065	18	8	2024
248	5	18	325	6306.527832	4.483215	11.914164	28	4	2024
249	9	3	1326	50429.546875	5.060198	6.482915	16	12	2024
250	7	28	1377	52929.718750	2.821116	16.546787	24	6	2024
251	14	28	89	53358.867188	4.456298	0.413984	10	4	2024
252	3	2	528	57110.324219	5.944441	3.660100	13	3	2025
253	1	28	33	65027.925781	2.236442	11.196313	9	8	2024
254	7	34	469	6930.967285	4.917737	7.703018	12	7	2025
255	8	1	536	59861.230469	1.944014	10.128648	27	5	2024
256	6	14	297	33147.773438	2.057909	3.293887	6	8	2025
257	2	35	104	29160.039062	1.534211	11.611112	18	4	2024
258	12	30	283	7005.706543	4.109302	17.516676	27	12	2024
259	8	18	1300	44715.566406	2.949111	16.965837	22	5	2025
260	15	8	999	71359.109375	5.459746	16.063362	16	2	2025
261	9	12	447	9966.369141	5.324427	17.281643	28	1	2024
262	6	14	574	69688.312500	3.645482	13.488939	26	10	2024
263	1	31	318	41516.222656	5.508820	13.665669	16	6	2024
264	15	15	1206	75515.609375	5.833476	17.661825	28	12	2024
265	6	14	98	28639.271484	5.307581	15.981375	1	12	2024
266	15	4	609	57452.683594	4.423704	0.981219	5	3	2025
267	10	10	221	76805.476562	1.252220	17.081835	27	7	2024
268	5	3	616	32176.152344	2.172719	8.844170	23	7	2024
269	5	26	1073	57240.515625	6.486633	1.332249	7	5	2024
270	1	23	1028	70358.562500	2.006638	10.612680	21	3	2024
271	11	15	1251	75014.132812	2.309687	6.904394	25	11	2024
272	13	23	842	60169.832031	5.756203	3.232548	8	10	2024
273	7	14	1383	3955.839844	5.777261	14.006983	3	12	2024
274	10	34	161	76219.609375	1.134480	11.063311	23	6	2025
275	2	17	750	61652.578125	6.263237	3.259270	19	6	2024
276	7	31	939	3495.345947	3.150349	14.845081	24	1	2025
277	1	2	383	39828.546875	0.815683	1.835716	17	12	2024
278	7	12	624	30992.371094	2.547365	17.817299	27	4	2024
279	15	31	770	10561.875977	6.202994	13.901917	6	3	2024
280	7	35	714	76115.937500	3.553377	2.443641	8	9	2024
281	4	27	1352	79438.242188	5.530793	10.647904	28	7	2025
282	5	10	1320	42507.125000	3.926557	1.693603	1	7	2025
283	5	16	1109	63460.800781	5.953780	9.591171	14	3	2025
284	4	10	294	77417.859375	3.790323	16.345766	9	11	2024
285	2	24	610	32631.824219	4.036790	13.679638	22	4	2025
286	10	34	215	12223.029297	5.772317	6.992456	28	5	2025
287	3	19	563	72595.937500	3.529023	16.575333	24	5	2025
288	7	10	210	29914.669922	1.272546	7.280932	28	10	2024
289	5	34	1009	34820.976562	5.416349	10.759044	22	4	2024
290	7	9	1389	46154.914062	4.025071	3.512522	28	1	2025
291	13	18	3	63781.457031	4.879284	7.155217	28	5	2025
292	1	30	1129	73946.078125	2.236808	0.641121	11	6	2025
293	3	16	472	60828.031250	4.951064	3.624876	9	8	2024
294	11	31	1261	42605.976562	2.246696	1.666274	6	5	2024
295	7	1	1153	17604.296875	0.996414	15.569006	10	6	2025
296	1	24	320	21862.054688	5.570712	16.110126	24	3	2025
297	2	2	1178	25857.019531	2.362789	0.977575	20	7	2025
298	12	32	773	63916.472656	1.172567	14.648311	9	5	2025
299	7	10	101	13049.989258	6.435362	0.956319	1	1	2024
300	14	18	1154	40604.878906	5.543794	18.112453	9	4	2024
301	11	28	349	15636.951172	2.632145	17.813047	5	6	2025
302	11	39	1390	57811.914062	4.447508	18.780506	4	9	2024
303	4	20	1187	79377.968750	2.314997	4.056679	9	7	2025
304	3	15	688	21027.865234	5.751991	13.381445	17	3	2025
305	3	38	456	11215.247070	5.950118	3.750591	7	5	2025
306	9	38	686	61589.894531	4.356136	13.391162	17	3	2025
307	11	13	860	10484.725586	1.865642	19.893719	28	1	2025
308	5	7	449	50935.851562	3.589084	3.975298	26	3	2025
309	14	3	431	14457.991211	2.371578	3.205219	17	3	2024
310	5	40	1101	7716.940430	4.365108	12.955715	18	6	2025
311	8	36	213	67581.132812	3.577548	13.685712	3	3	2025
312	2	11	591	24188.636719	3.558870	11.535197	28	9	2024
313	10	24	179	18821.832031	1.729408	4.497592	5	1	2025
314	8	35	1062	27060.091797	6.282647	13.150057	16	2	2024
315	4	18	662	59386.269531	2.020554	19.671442	19	4	2025
316	11	29	268	12840.235352	0.738594	0.531196	27	8	2024
317	4	39	1183	20357.615234	6.373470	19.571840	8	12	2024
318	12	16	824	52365.550781	0.854686	2.344041	21	6	2025
319	10	10	1086	16741.171875	1.393216	13.750694	28	1	2025
320	5	3	515	66631.210938	4.709540	15.783389	12	3	2025
321	6	11	504	66544.421875	5.294397	10.609036	1	3	2025
322	3	36	1076	13172.949219	3.605930	0.497186	15	8	2024
323	6	31	1157	29786.888672	3.864299	17.049040	16	1	2024
324	4	29	1274	39840.601562	3.260765	3.791888	27	4	2025
325	1	29	989	63952.636719	5.199912	6.202334	6	6	2024
326	3	28	1240	56792.078125	0.738411	17.868313	24	7	2024
327	2	38	849	15598.375977	1.770608	1.912238	17	9	2025
328	6	13	727	5819.513672	2.187551	11.284375	5	1	2024
329	3	6	359	53257.609375	3.099628	3.484585	4	9	2024
330	6	28	819	32513.685547	2.903882	15.006022	26	3	2025
331	10	29	1397	65493.242188	5.732765	17.622955	6	3	2025
332	2	30	393	42174.414062	4.489257	11.597752	5	8	2025
333	14	15	642	40669.972656	5.966781	18.770788	28	3	2024
334	5	32	1235	43727.074219	5.656407	15.146312	1	6	2024
335	4	11	159	6812.829590	5.750343	7.852418	26	6	2025
336	6	17	114	25953.458984	5.281762	12.505692	20	8	2025
337	9	38	93	15282.540039	2.033189	2.511661	24	11	2024
338	8	15	484	41053.316406	6.404416	12.664202	22	9	2024
339	2	32	1104	13483.962891	5.341640	15.748165	6	6	2024
340	12	3	650	38796.656250	3.738868	14.522596	12	1	2025
341	5	18	1310	31378.125000	1.288293	1.023124	12	5	2024
342	9	28	283	24195.869141	2.668218	7.810513	4	1	2025
343	14	31	82	31076.753906	1.787454	9.860213	28	9	2025
344	11	2	102	46396.007812	6.373104	15.572649	28	8	2024
345	1	26	1177	37217.472656	1.735084	2.174599	23	9	2024
346	6	39	1219	10655.904297	1.461699	10.389795	9	8	2025
347	5	10	500	8717.490234	4.544008	6.901965	23	10	2024
348	14	18	242	5233.649902	4.968093	9.169692	15	1	2024
349	10	2	417	40375.835938	4.973403	6.713089	13	8	2024
350	8	11	1222	74953.851562	0.604740	4.304465	16	8	2024
351	3	6	457	46581.648438	0.884899	3.166350	2	6	2024
352	8	10	1099	8960.998047	5.476226	12.801456	7	2	2025
353	14	31	512	54103.855469	3.668737	1.205927	6	3	2025
354	2	33	247	11497.329102	1.783975	14.121159	21	8	2024
355	10	32	522	2268.166016	2.838145	12.477755	17	1	2025
356	6	13	1033	47331.460938	1.193991	13.946857	18	3	2024
357	6	3	340	19783.806641	4.470031	16.069435	20	9	2025
358	6	5	926	30830.835938	4.170095	6.877673	13	6	2025
359	8	22	120	34859.554688	6.476378	1.104505	8	2	2024
360	5	37	564	17105.228516	2.526856	9.728425	26	8	2024
361	13	4	330	19012.298828	2.940504	4.375521	20	6	2024
362	4	7	445	67306.281250	2.408566	9.102887	5	2	2024
363	12	33	1351	49879.851562	3.625706	17.519712	10	3	2025
364	8	26	220	31850.673828	4.656255	7.737635	7	3	2025
365	13	17	712	22303.261719	4.060778	3.502197	6	1	2024
366	14	12	441	55938.597656	3.792154	13.056529	27	10	2024
367	12	27	47	77024.875000	3.057512	8.918870	7	9	2024
368	2	20	478	10971.740234	5.421842	4.817649	15	6	2024
369	8	36	853	40985.808594	4.870678	16.815222	10	9	2024
370	15	21	747	20528.792969	4.429929	12.356898	16	9	2024
371	1	4	1284	17859.859375	3.218833	0.497186	26	7	2025
372	4	20	21	16977.445312	2.730659	10.354570	16	8	2024
373	15	7	171	8322.092773	2.808481	17.749279	15	10	2024
374	15	8	784	39748.984375	5.225181	19.614353	16	1	2025
375	2	34	304	5342.143066	5.571810	9.999289	8	6	2025
376	4	17	406	5310.800293	5.807108	11.459282	28	7	2024
377	3	33	183	19340.189453	6.313593	10.980716	2	2	2024
378	15	6	263	39336.710938	1.474334	8.237459	8	5	2025
379	5	33	391	49375.960938	4.598758	15.315145	28	4	2024
380	6	26	832	60678.550781	1.593722	6.283108	1	12	2024
381	9	1	800	18448.132812	3.251427	15.754238	28	5	2024
382	10	37	1370	30049.685547	2.900220	9.119285	5	4	2024
383	12	40	492	52235.359375	1.540071	4.367626	21	5	2025
384	7	31	859	21288.248047	0.618107	2.859047	4	1	2024
385	5	6	231	38365.093750	1.727210	5.554326	24	1	2024
386	3	23	1256	28535.599609	5.929060	5.880455	28	5	2024
387	14	29	842	53115.359375	1.922590	7.155824	13	6	2024
388	13	5	302	38922.027344	1.636570	10.210029	19	9	2024
389	7	28	390	79365.914062	2.847850	7.489849	14	1	2025
390	7	10	369	43782.523438	5.028520	18.577053	13	7	2024
391	13	2	77	47599.078125	1.945662	19.787439	3	6	2025
392	3	17	910	28161.900391	5.368007	18.609241	20	7	2025
393	4	18	451	21394.328125	1.994919	17.481451	22	8	2024
394	7	32	1361	77314.187500	0.916028	19.537224	20	9	2024
395	1	40	1121	31310.617188	1.782693	18.871603	10	4	2024
396	15	12	284	26818.996094	0.629093	15.642491	1	8	2024
397	11	2	342	1094.027588	4.173025	14.212256	6	7	2025
398	14	34	1321	45745.046875	2.450865	11.554025	26	10	2024
399	9	20	371	8546.311523	2.866161	15.918820	6	10	2024
400	7	16	750	52823.632812	5.186544	15.051571	27	4	2025
401	8	18	537	66240.640625	5.994431	6.544255	10	6	2024
402	12	1	827	47907.679688	4.021225	11.588642	19	2	2025
403	14	24	1183	62166.109375	3.212790	11.799380	11	7	2024
404	9	1	442	57597.339844	0.633488	5.711621	24	7	2025
405	11	10	1095	13631.030273	1.862529	19.252998	3	7	2024
406	13	5	390	16169.774414	1.240867	11.496936	19	2	2024
407	14	21	945	67503.984375	1.856304	19.812338	11	3	2025
408	11	16	272	62236.031250	5.609531	16.624525	27	8	2024
409	1	13	1216	40006.960938	2.918531	11.478109	28	11	2024
410	8	40	650	43107.457031	2.768380	17.162001	28	9	2024
411	14	6	1183	15624.896484	2.446837	17.426792	17	10	2024
412	4	28	1287	49460.339844	0.669195	6.267317	26	12	2024
413	1	12	243	30936.917969	6.309381	10.855001	9	6	2025
414	13	29	900	28193.242188	5.055986	18.629282	13	9	2024
415	6	7	871	54665.609375	3.081317	15.134166	17	5	2024
416	12	25	537	13717.826172	3.118488	11.001364	6	7	2024
417	9	31	829	13295.908203	5.345851	19.919228	11	9	2024
418	9	30	1245	14658.100586	1.848064	12.520875	17	12	2024
419	5	6	341	29545.792969	4.426816	2.984762	12	12	2024
420	12	29	105	58337.507812	5.126484	2.156987	6	8	2025
421	10	39	394	70322.398438	2.107532	17.540361	26	11	2024
422	4	11	423	19173.833984	1.237754	8.943163	4	8	2024
423	2	1	831	77863.882812	5.198996	3.033955	10	9	2025
424	15	25	189	73145.632812	1.428190	5.913858	17	6	2025
425	13	17	1257	32762.017578	5.060564	9.993216	27	11	2024
426	13	33	336	13527.360352	2.092883	4.849837	6	9	2025
427	13	34	717	8218.420898	5.059649	8.185837	28	1	2024
428	13	28	1096	66484.140625	5.929975	15.192468	11	5	2025
429	10	36	340	10202.642578	3.249046	16.614201	17	4	2025
430	5	2	259	45913.816406	4.666509	15.279315	21	5	2024
431	5	14	1275	45776.390625	1.992904	15.748773	12	8	2025
432	10	14	914	52973.113281	1.527253	8.862390	27	3	2025
433	12	38	352	22050.111328	1.623386	4.342726	26	7	2024
434	6	1	123	55048.949219	1.204062	5.127381	13	4	2025
435	1	29	264	39302.957031	4.226127	15.794929	7	5	2024
436	7	35	1250	17982.818359	4.453917	5.505133	28	6	2024
437	8	18	481	29229.957031	1.068011	14.313071	21	12	2024
438	4	25	187	75720.539062	3.359279	11.885013	7	1	2024
439	5	30	196	30531.876953	1.755226	3.340651	20	7	2024
440	3	14	1147	45183.292969	1.466277	9.314841	28	9	2025
441	12	5	762	48127.078125	1.690954	17.186901	10	2	2024
442	8	6	459	72943.109375	4.228873	3.480334	2	3	2025
443	6	34	645	70078.890625	1.538240	13.736119	28	9	2025
444	8	9	14	22098.330078	1.185202	14.190393	3	10	2024
445	15	26	219	67790.890625	2.936659	18.983957	27	8	2025
446	5	19	516	24383.921875	3.824015	0.471679	11	7	2024
